id,product_code,product_weight_kg,fat_content,shelf_visibility,product_category,product_price,store_code,store_age_years,store_size,store_location_tier,store_format,total_sales,relative_category_price,relative_product_price
row_00194,PRD-C5BV1L,14.883,Low Fat,0.0,Household,104.93,STORE-9RG,28,Small,Tier_2,Standard Supermarket,3519.17,0.6872234772954492,1.0183819247641601
row_00195,PRD-H0JJGG,19.212,Low Fat,0.1083,Frozen Foods,106.68,STORE-AGY,45,Large,Tier_3,Standard Supermarket,948.34,0.7826231145779841,1.0078412848370335
row_00196,PRD-MN8Z1H,11.217,Low Fat,0.0,Health And Hygiene,146.93,STORE-OYG,25,Medium,Tier_2,Standard Supermarket,2435.01,1.1033671566215946,0.9852147383243371
row_00197,PRD-GV2TFK,7.076,Low Fat,0.0445,Health And Hygiene,101.01,STORE-DKU,30,Medium,Tier_2,Standard Supermarket,1919.37,0.8094941366959424,1.020526377826797
row_00198,PRD-6852FC,12.413,Low Fat,0.0161,Hard Drinks,175.85,STORE-HL7,23,Medium,Tier_3,Superstore,913.35,1.1268553302948503,0.9809226306688237
row_00199,PRD-4RZCNO,6.192,Low Fat,0.0283,Household,112.17,STORE-OYG,25,Medium,Tier_2,Standard Supermarket,1277.51,0.7507021044770636,1.0
row_00200,PRD-1ZL2WT,13.636,Regular,0.0431,Fruits And Vegetables,157.97,STORE-OYG,25,Medium,Tier_2,Standard Supermarket,5783.12,1.093959608236641,1.0064805628623699
row_00201,PRD-BVGKP7,16.027,Regular,0.0,Fruits And Vegetables,97.59,STORE-OYG,25,Medium,Tier_2,Standard Supermarket,850.06,0.6758214734937886,1.00067675649071
row_00204,PRD-L6HYC1,7.008,Regular,0.0,Snack Foods,100.1,STORE-OYG,25,Medium,Tier_2,Standard Supermarket,3298.71,0.6944219297394909,0.9871794871794871
row_00205,PRD-C5OAOO,7.565,Low Fat,0.1226,Others,141.84,STORE-DKU,30,Medium,Tier_2,Standard Supermarket,2411.51,1.0884534711208882,0.9954981601612239
row_00206,PRD-NNQFKP,15.274,Low Fat,0.1134,Soft Drinks,38.49,STORE-DKU,30,Medium,Tier_2,Standard Supermarket,1153.01,0.31341357747596327,1.034260378879484
row_00207,PRD-OGP0MY,9.277,Regular,0.0539,Baking Goods,77.61,STORE-AGY,45,Large,Tier_3,Standard Supermarket,814.66,0.6252333793614203,0.9928361263911987
row_00209,PRD-VW2RFX,6.419,Low Fat,0.0543,Dairy,183.85,STORE-89Z,33,Medium,Tier_1,Standard Supermarket,3658.16,1.245988810084478,1.0171507607192254
row_00211,PRD-0MUOHU,16.838,Low Fat,0.0561,Breads,82.64,STORE-OYG,25,Medium,Tier_2,Standard Supermarket,563.26,0.5814190734161185,0.9772749669866173
row_00212,PRD-YHVNT3,9.335,Low Fat,0.0408,Others,88.14,STORE-89Z,33,Medium,Tier_1,Standard Supermarket,1039.19,0.5889322957267775,1.0442715532561906
row_00213,PRD-V5WMKZ,6.373,Low Fat,0.0658,Breakfast,130.5,STORE-HL7,23,Medium,Tier_3,Superstore,541.32,0.9553510640634266,0.994770783467748
row_00214,PRD-OGP0MY,9.147,Regular,0.05,Baking Goods,79.45,STORE-89Z,33,Medium,Tier_1,Standard Supermarket,886.31,0.6481263766057401,1.0163745682486887
row_00215,PRD-24Z860,6.0525,Regular,0.0206,Frozen Foods,91.81,STORE-T5G,47,Small,Tier_1,Corner Shop,263.91,0.6909908101786632,0.9963464042830271
row_00216,PRD-R0T4EX,12.515,Low Fat,0.0718,Starchy Foods,268.54,STORE-9RG,28,Small,Tier_2,Standard Supermarket,4974.75,1.8622646843876862,1.0331322520082484
row_00217,PRD-NKZGGE,13.3195,Low Fat,0.0,Snack Foods,147.42,STORE-7WS,47,Medium,Tier_3,Flagship Hypermarket,4992.06,1.0533577731211912,0.986680945050532
row_00218,PRD-X272HP,4.482,Low Fat,0.0698,Soft Drinks,111.86,STORE-AGY,45,Large,Tier_3,Standard Supermarket,1466.86,1.0096257479466308,0.9845242111748397
row_00219,PRD-O69WEZ,17.3582,Regular,0.0075,Dairy,149.51,STORE-7WS,47,Medium,Tier_3,Flagship Hypermarket,4301.63,1.0889724568723231,1.0219295747371298
row_00221,PRD-ETAGHN,6.667,Regular,0.0228,Snack Foods,204.07,STORE-DKU,30,Medium,Tier_2,Standard Supermarket,2187.53,1.4400420170608623,0.9930413625304136
row_00223,PRD-V3ISY0,11.241,Low Fat,0.0096,Health And Hygiene,50.53,STORE-89Z,33,Medium,Tier_1,Standard Supermarket,928.71,0.39460646323612203,1.0445837927232635
row_00224,PRD-JKU72H,16.636,Low Fat,0.1071,Canned,98.28,STORE-HL7,23,Medium,Tier_3,Superstore,1852.98,0.7402022832791951,0.9878876212494346
row_00226,PRD-C5BDFU,6.335,Low Fat,0.0321,Dairy,177.69,STORE-AGY,45,Large,Tier_3,Standard Supermarket,4289.55,1.1644623329877346,0.9888697200734599
row_00227,PRD-RDW6ET,8.992,Regular,0.0724,Fruits And Vegetables,192.77,STORE-YLW,35,Small,Tier_1,Standard Supermarket,1359.58,1.2365454989325582,1.0231410222387345
row_00228,PRD-RVU8FI,14.557,Low Fat,0.1913,Soft Drinks,82.41,STORE-HL7,23,Medium,Tier_3,Superstore,1193.34,0.6193400019539911,0.9922937989163154
row_00229,PRD-HEZ5ED,16.673166666666663,Low Fat,0.0,Hard Drinks,173.74,STORE-7WS,47,Medium,Tier_3,Flagship Hypermarket,6010.58,1.2355645542508378,1.0170259738087672
row_00230,PRD-1FT8J9,12.148,Low Fat,0.1392,Health And Hygiene,227.69,STORE-AGY,45,Large,Tier_3,Standard Supermarket,1774.4,1.6453995646899924,1.0099506165538041
row_00231,PRD-IVLU4E,16.764,Low Fat,0.0136,Others,105.82,STORE-AGY,45,Large,Tier_3,Standard Supermarket,1940.13,0.786484057755586,0.999659915356711
row_00232,PRD-OIT2UR,8.299,Regular,0.032,Canned,151.02,STORE-89Z,33,Medium,Tier_1,Standard Supermarket,3921.34,1.091605628373169,0.9738984635723154
row_00233,PRD-JLD0TT,12.497,Low Fat,0.0243,Dairy,35.98,STORE-OYG,25,Medium,Tier_2,Standard Supermarket,506.45,0.25261794740441595,1.0246333475722627
row_00234,PRD-IMZXFQ,6.893,Low Fat,0.0234,Frozen Foods,256.22,STORE-OYG,25,Medium,Tier_2,Standard Supermarket,1520.21,1.8915789612455562,0.9770886404197874
row_00237,PRD-059SC5,20.663,Low Fat,0.0455,Health And Hygiene,145.12,STORE-HL7,23,Medium,Tier_3,Superstore,4137.24,1.1622941115018979,0.9719505987622901
row_00238,PRD-1WMMME,15.213,Low Fat,0.0154,Others,142.34,STORE-DKU,30,Medium,Tier_2,Standard Supermarket,2638.76,1.092290377039955,0.9911566046932664
row_00239,PRD-4OOJQX,8.774,Low Fat,0.0859,Snack Foods,167.77,STORE-9RG,28,Small,Tier_2,Standard Supermarket,1405.89,1.180975982979474,1.0005566268413415
row_00240,PRD-TT69UA,7.375,Low Fat,0.0532,Canned,122.17,STORE-AGY,45,Large,Tier_3,Standard Supermarket,3321.95,0.9630053583882681,1.0017081869986473
row_00241,PRD-BE4HW4,11.661,Low Fat,0.0746,Baking Goods,121.45,STORE-DKU,30,Medium,Tier_2,Standard Supermarket,2104.62,0.9384557890699526,0.9918536515649565
row_00242,PRD-I4J38V,12.905,Low Fat,0.0643,Frozen Foods,147.03,STORE-AGY,45,Large,Tier_3,Standard Supermarket,2185.79,1.0786377628084083,0.9792077361606906
row_00243,PRD-4GYSMJ,8.722,Low Fat,0.1681,Household,211.39,STORE-JOR,34,Small,Tier_3,Corner Shop,203.82,1.4470271856053196,1.0148221936846653
row_00244,PRD-U0CRF5,14.149,Regular,0.0256,Fruits And Vegetables,200.84,STORE-89Z,33,Medium,Tier_1,Standard Supermarket,2786.2,1.4389546919472147,1.0158004410366386
row_00245,PRD-T93K2H,11.025,Low Fat,0.0655,Household,191.77,STORE-AGY,45,Large,Tier_3,Standard Supermarket,2643.16,1.3086705679560693,0.9997840140614294
row_00246,PRD-KDGVNM,6.633,Low Fat,0.0557,Canned,144.62,STORE-9RG,28,Small,Tier_2,Standard Supermarket,2060.29,0.9856025114812772,0.9802751982647597
row_00248,PRD-E42X6G,11.33275,Regular,0.0633,Dairy,90.6,STORE-7WS,47,Medium,Tier_3,Flagship Hypermarket,3668.03,0.659895021019547,1.0120643431635388
row_00250,PRD-PKT9A9,15.253,Regular,0.0558,Canned,59.24,STORE-9RG,28,Small,Tier_2,Standard Supermarket,969.35,0.40372765025688606,1.0067003301611963
row_00251,PRD-DZ26FO,11.322,Low Fat,0.0176,Canned,178.13,STORE-HL7,23,Medium,Tier_3,Superstore,1459.57,1.3415978095291312,1.0020814581458146
row_00253,PRD-2I4RKK,8.352,Low Fat,0.1175,Health And Hygiene,65.37,STORE-HL7,23,Medium,Tier_3,Superstore,845.26,0.5235609569244699,1.0076559449183025
row_00255,PRD-G1X3J1,11.674,Low Fat,0.1155,Soft Drinks,198.25,STORE-HL7,23,Medium,Tier_3,Superstore,3708.23,1.489918157837383,1.0002623638987276
row_00257,PRD-ETAGHN,6.715,Regular,0.0404,Snack Foods,208.34,STORE-T5G,47,Small,Tier_1,Corner Shop,218.25,1.4788905689800094,1.0138199513381996
row_00258,PRD-031L36,6.637,Regular,0.0,Baking Goods,93.42,STORE-AGY,45,Large,Tier_3,Standard Supermarket,1183.33,0.7526002100237584,0.9846467343568844
row_00259,PRD-ZHWW3L,12.3435,Regular,0.0,Meat,95.27,STORE-T5G,47,Small,Tier_1,Corner Shop,192.71,0.6566820207444879,0.9871856866537718
row_00261,PRD-0G6HSH,6.152,Regular,0.0807,Baking Goods,151.46,STORE-7WS,47,Medium,Tier_3,Flagship Hypermarket,1853.64,1.2018553785780242,0.9894819363689816
row_00262,PRD-Y0IY1L,8.553,Low Fat,0.03,Snack Foods,186.73,STORE-89Z,33,Medium,Tier_1,Standard Supermarket,5526.28,1.2582651343588063,1.0073040738822716
row_00263,PRD-2P3YVB,5.129,Low Fat,0.0781,Soft Drinks,187.68,STORE-T5G,47,Small,Tier_1,Corner Shop,730.11,1.3669378700469472,0.9861415792031737
row_00264,PRD-PXZYDW,15.512,Low Fat,0.0569,Household,136.2,STORE-HL7,23,Medium,Tier_3,Superstore,1236.43,0.9373603519178808,0.9772080453447491
row_00267,PRD-ZBM21Y,21.233,Low Fat,0.0208,Baking Goods,156.88,STORE-89Z,33,Medium,Tier_1,Standard Supermarket,3834.15,1.2797742726483134,0.9938234455671342
row_00268,PRD-C2MU46,17.87,Low Fat,0.0146,Snack Foods,191.68,STORE-DKU,30,Medium,Tier_2,Standard Supermarket,2328.8,1.3526106425747346,0.9811428922421738
row_00270,PRD-9YFZQL,9.916,Low Fat,0.1031,Snack Foods,147.16,STORE-89Z,33,Medium,Tier_1,Standard Supermarket,1169.6,0.9916258617910455,0.9999029333540408
row_00271,PRD-8CLUBN,17.665,Regular,0.0414,Snack Foods,37.1,STORE-7WS,47,Medium,Tier_3,Flagship Hypermarket,757.12,0.2650900378700054,1.003335436761922
row_00272,PRD-SE05IT,20.196,Low Fat,0.0607,Baking Goods,231.53,STORE-9RG,28,Small,Tier_2,Standard Supermarket,4480.55,1.9371623265247309,0.9997193376368229
row_00273,PRD-AV3JCJ,16.922,Regular,0.2154,Breakfast,39.33,STORE-JOR,34,Small,Tier_3,Corner Shop,39.63,0.24196748542688837,0.9653310425231637
row_00274,PRD-ILCMG5,6.345,Regular,0.0493,Fruits And Vegetables,144.88,STORE-AGY,45,Large,Tier_3,Standard Supermarket,2773.4,1.0426115663821098,1.004297795646749
row_00275,PRD-1ZUYZY,9.021,Regular,0.0457,Fruits And Vegetables,170.76,STORE-OYG,25,Medium,Tier_2,Standard Supermarket,2789.98,1.1825317636417598,1.003652484949243
row_00276,PRD-9YFZQL,10.134,Low Fat,0.0,Snack Foods,149.59,STORE-JOR,34,Small,Tier_3,Corner Shop,740.51,0.9919879680261435,1.0164139698316863
row_00277,PRD-VQ553K,14.9,Regular,0.0608,Fruits And Vegetables,174.52,STORE-OYG,25,Medium,Tier_2,Standard Supermarket,2048.95,1.2085701768022954,1.032503875143469
row_00278,PRD-PTOMJB,8.005,Low Fat,0.0358,Soft Drinks,169.93,STORE-YLW,35,Small,Tier_1,Standard Supermarket,2649.46,1.3027969923659146,0.9794687939501533
row_00279,PRD-08I4W0,5.653,Low Fat,0.0796,Baking Goods,39.17,STORE-9RG,28,Small,Tier_2,Standard Supermarket,537.02,0.32772706919178385,1.0411092407194118
row_00280,PRD-ONGWUL,12.935,Low Fat,0.0402,Household,257.68,STORE-9RG,28,Small,Tier_2,Standard Supermarket,4832.21,1.6876369544409733,1.008798802031848
row_00281,PRD-R1N6UV,17.994,Low Fat,0.0139,Household,226.69,STORE-89Z,33,Medium,Tier_1,Standard Supermarket,1591.33,1.5101810872184633,1.0022902923438801
row_00282,PRD-J8GI5O,5.991,Regular,0.1054,Frozen Foods,217.0,STORE-HL7,23,Medium,Tier_3,Superstore,1466.6,1.5024395032125017,1.0
row_00285,PRD-H56OB4,9.466,Low Fat,0.0458,Household,105.34,STORE-9RG,28,Small,Tier_2,Standard Supermarket,1639.09,0.6899087115057906,0.990540311812386
row_00286,PRD-FSOZPT,19.637666666666664,Regular,0.1286,Soft Drinks,229.76,STORE-T5G,47,Small,Tier_1,Corner Shop,901.39,1.6734209559995021,0.9822161422708618
row_00287,PRD-B0BAVM,15.588,Low Fat,0.0341,Household,122.81,STORE-89Z,33,Medium,Tier_1,Standard Supermarket,2725.23,0.8181452173510056,0.9966995806844313
row_00289,PRD-24SCOS,6.04,Low Fat,0.0036,Hard Drinks,155.83,STORE-89Z,33,Medium,Tier_1,Standard Supermarket,3016.63,1.2089175669795698,1.0081516465032023
row_00290,PRD-B9OF3M,17.016,Low Fat,0.0854,Fruits And Vegetables,251.81,STORE-9RG,28,Small,Tier_2,Standard Supermarket,3960.97,1.7875193794047326,1.0033869939432578
row_00291,PRD-WTXI27,13.486,Low Fat,0.0764,Dairy,75.39,STORE-89Z,33,Medium,Tier_1,Standard Supermarket,629.01,0.5109333499715464,1.00782033286545
row_00294,PRD-4TK3B3,8.784,Regular,0.057,Frozen Foods,135.27,STORE-DKU,30,Medium,Tier_2,Standard Supermarket,1465.68,1.002913883903616,1.003598323255555
row_00295,PRD-T93K2H,11.635,Low Fat,0.0694,Household,192.87,STORE-YLW,35,Small,Tier_1,Standard Supermarket,372.33,1.2720836615493696,1.0055188131200286
row_00297,PRD-3BD4Z1,5.921,Low Fat,0.032,Fruits And Vegetables,156.91,STORE-YLW,35,Small,Tier_1,Standard Supermarket,2793.13,1.0065173742673013,0.9867777690433143
row_00299,PRD-J4EFFF,8.184,Low Fat,0.0447,Dairy,85.17,STORE-YLW,35,Small,Tier_1,Standard Supermarket,1549.79,0.5933900978142227,0.9759647062193829
row_00300,PRD-R5JEK1,8.769,Regular,0.0534,Snack Foods,117.36,STORE-JOR,34,Small,Tier_3,Corner Shop,442.04,0.7782586264292279,1.009895878151622
row_00302,PRD-U9W2MB,13.584,Regular,0.1568,Fruits And Vegetables,142.5,STORE-7WS,47,Medium,Tier_3,Flagship Hypermarket,6072.95,1.0792103262263295,0.9909137267627833
row_00303,PRD-AVC2UI,15.539,Regular,0.1149,Fruits And Vegetables,192.21,STORE-HL7,23,Medium,Tier_3,Superstore,2562.83,1.3762416473634407,0.9881347741597181
row_00304,PRD-0U2BL3,15.234,Low Fat,0.1053,Snack Foods,142.77,STORE-9RG,28,Small,Tier_2,Standard Supermarket,1772.09,1.00499458240436,0.9897171642480822
row_00306,PRD-2T1TDG,9.145,Low Fat,0.0743,Hard Drinks,193.01,STORE-JOR,34,Small,Tier_3,Corner Shop,379.55,1.5056053311937239,0.9940130554017691
row_00307,PRD-X7RF1F,10.013,Low Fat,0.0408,Snack Foods,42.84,STORE-AGY,45,Large,Tier_3,Standard Supermarket,174.64,0.2957268069249807,0.9997666277712952
row_00308,PRD-V82DIB,11.551,Regular,0.0113,Meat,110.96,STORE-AGY,45,Large,Tier_3,Standard Supermarket,1671.46,0.8100013348461591,1.0007440643953913
row_00309,PRD-NA7L0E,15.828333333333331,Regular,0.0,Canned,169.98,STORE-T5G,47,Small,Tier_1,Corner Shop,350.85,1.2573655212238208,1.000989329376016
row_00310,PRD-KDGVNM,6.724500000000001,Low Fat,0.0549,Canned,147.43,STORE-7WS,47,Medium,Tier_3,Flagship Hypermarket,4404.89,1.1109769864899066,0.9993221717616756
row_00311,PRD-TV6685,18.067,Low Fat,0.0508,Fruits And Vegetables,143.82,STORE-89Z,33,Medium,Tier_1,Standard Supermarket,3386.28,1.030424535928343,0.9753021117304798
row_00312,PRD-SB61LG,20.789,Regular,0.08,Fruits And Vegetables,184.3,STORE-JOR,34,Small,Tier_3,Corner Shop,574.75,1.3766903285723364,0.9834972050642369
row_00313,PRD-V3EOYY,15.778833333333331,Low Fat,0.1243,Breads,218.46,STORE-T5G,47,Small,Tier_1,Corner Shop,430.1,1.5177438329643458,1.003018789958793
row_00314,PRD-EF6Y39,10.424,Regular,0.0222,Snack Foods,139.77,STORE-JOR,34,Small,Tier_3,Corner Shop,297.46,0.9268678273348091,0.9868788024995
row_00315,PRD-OF2TX0,7.689,Low Fat,0.1039,Snack Foods,112.58,STORE-YLW,35,Small,Tier_1,Standard Supermarket,639.79,0.7826103676357483,1.0144170120742477
row_00316,PRD-F727XE,18.1705,Low Fat,0.0,Snack Foods,122.98,STORE-7WS,47,Medium,Tier_3,Flagship Hypermarket,1698.1,0.8787270311928104,1.0173445470839653
row_00317,PRD-EOGKKC,14.835,Low Fat,0.011,Others,57.03,STORE-OYG,25,Medium,Tier_2,Standard Supermarket,981.48,0.39979770262285563,1.0215670117866227
row_00318,PRD-BUK3XF,21.284,Low Fat,0.0206,Fruits And Vegetables,105.24,STORE-YLW,35,Small,Tier_1,Standard Supermarket,896.55,0.6750741728882212,1.0015989036089539
row_00319,PRD-8UHW94,5.822,Regular,0.0311,Frozen Foods,104.42,STORE-YLW,35,Small,Tier_1,Standard Supermarket,2011.6,0.8115996098228269,1.0267200904599199
row_00320,PRD-VOYP59,17.006,Regular,0.1252,Fruits And Vegetables,184.69,STORE-OYG,25,Medium,Tier_2,Standard Supermarket,2928.57,1.278998544313637,1.0137961319598192
row_00321,PRD-EOGKKC,14.5195,Low Fat,0.0191,Others,58.38,STORE-T5G,47,Small,Tier_1,Corner Shop,222.96,0.42336341127352967,1.0457492924443808
row_00324,PRD-MNEL25,17.412,Regular,0.0472,Snack Foods,116.5,STORE-HL7,23,Medium,Tier_3,Superstore,2634.01,0.8097866687636561,0.9718051384718052
row_00326,PRD-2G2HFD,9.697,Low Fat,0.0,Household,166.11,STORE-DKU,30,Medium,Tier_2,Standard Supermarket,1952.94,1.1354715394253199,1.014005284684009
row_00328,PRD-IAZMTU,13.614,Low Fat,0.0227,Baking Goods,101.39,STORE-9RG,28,Small,Tier_2,Standard Supermarket,1482.98,0.8483085919161338,0.9930946667319653
row_00329,PRD-TF6NJ8,15.859,Low Fat,0.1015,Fruits And Vegetables,75.57,STORE-89Z,33,Medium,Tier_1,Standard Supermarket,1811.18,0.5414350033382345,0.9732131358660657
row_00330,PRD-54TA1S,20.524,Regular,0.0687,Breakfast,156.25,STORE-T5G,47,Small,Tier_1,Corner Shop,482.09,1.3172870210344392,0.984143480246272
row_00331,PRD-5EX41Q,5.517,Regular,0.0175,Baking Goods,176.35,STORE-7WS,47,Medium,Tier_3,Flagship Hypermarket,3316.7,1.3993608610341643,1.0044808141411454
row_00332,PRD-AHB3HN,10.597,Low Fat,0.1082,Snack Foods,56.99,STORE-9RG,28,Small,Tier_2,Standard Supermarket,673.13,0.40116720075102946,0.9658339829847811
row_00333,PRD-444NK0,5.038,Regular,0.059,Meat,125.92,STORE-AGY,45,Large,Tier_3,Standard Supermarket,378.66,0.9192084362277249,1.0048679275397017
row_00334,PRD-VOYP59,16.620399999999997,Regular,0.2123,Fruits And Vegetables,183.61,STORE-T5G,47,Small,Tier_1,Corner Shop,540.93,1.2977284165451117,1.0078678206136902
row_00335,PRD-UL2AE5,9.729,Low Fat,0.0236,Health And Hygiene,119.5,STORE-OYG,25,Medium,Tier_2,Standard Supermarket,1437.86,0.8973822583290039,1.0235984410467258
row_00338,PRD-7RS8R0,6.468,Low Fat,0.1843,Fruits And Vegetables,81.9,STORE-JOR,34,Small,Tier_3,Corner Shop,86.03,0.6117793701034963,0.9775408303328096
row_00339,PRD-0CHYKM,9.116499999999998,Low Fat,0.0677,Health And Hygiene,258.81,STORE-7WS,47,Medium,Tier_3,Flagship Hypermarket,4561.26,2.1589703046883444,0.9629691642249198
row_00340,PRD-F6EGQO,15.655,Low Fat,0.088,Snack Foods,223.66,STORE-YLW,35,Small,Tier_1,Standard Supermarket,4610.72,1.5547933454024825,1.0038900026930788
row_00342,PRD-1ZXOI6,12.444,Regular,0.0605,Soft Drinks,56.0,STORE-HL7,23,Medium,Tier_3,Superstore,1011.68,0.4208596057447337,1.0217113665389528
row_00343,PRD-QOHMUH,15.254,Low Fat,0.0316,Hard Drinks,44.98,STORE-AGY,45,Large,Tier_3,Standard Supermarket,576.15,0.31974636393363376,1.0458727786082045
row_00344,PRD-0CHYKM,9.097,Low Fat,0.0677,Health And Hygiene,273.04,STORE-89Z,33,Medium,Tier_1,Standard Supermarket,2827.91,2.1322649658023107,1.0159155388121484
row_00346,PRD-GU1UQX,11.031,Low Fat,0.1382,Dairy,266.77,STORE-OYG,25,Medium,Tier_2,Standard Supermarket,3860.18,1.8730097228759324,1.0159634902600494
row_00347,PRD-60GBFW,13.372,Low Fat,0.0403,Frozen Foods,32.63,STORE-YLW,35,Small,Tier_1,Standard Supermarket,637.66,0.25361516250257465,0.9977067726647303
row_00348,PRD-G5MMQ7,10.6878,Regular,0.0631,Breakfast,175.43,STORE-7WS,47,Medium,Tier_3,Flagship Hypermarket,3725.67,1.4176161616161618,1.0102795934233637
row_00349,PRD-1N8MTZ,20.15,Low Fat,0.0252,Dairy,45.28,STORE-89Z,33,Medium,Tier_1,Standard Supermarket,1601.92,0.3068717613305693,0.9876112371313908
row_00350,PRD-8Q2Y4P,8.836,Regular,0.0,Breakfast,54.57,STORE-HL7,23,Medium,Tier_3,Superstore,570.13,0.39949047943249955,0.9833023004384647
row_00351,PRD-MNUTT1,8.111,Low Fat,0.1917,Canned,150.61,STORE-YLW,35,Small,Tier_1,Standard Supermarket,1419.19,1.1416875917941918,1.0197625113200681
row_00352,PRD-QYXGO4,19.559,Low Fat,0.0536,Fruits And Vegetables,56.78,STORE-9RG,28,Small,Tier_2,Standard Supermarket,632.57,0.40306322371073716,1.0082187610978641
row_00355,PRD-ET6ZI7,17.167666666666666,Low Fat,0.2184,Fruits And Vegetables,114.89,STORE-T5G,47,Small,Tier_1,Corner Shop,218.69,0.8120255856264249,1.0274417119131267
row_00356,PRD-UIB5SQ,10.024,Low Fat,0.0284,Meat,73.15,STORE-89Z,33,Medium,Tier_1,Standard Supermarket,550.35,0.5434921052743306,0.9717056323060574
row_00357,PRD-PD4RXB,15.751666666666663,Regular,0.2101,Baking Goods,57.85,STORE-T5G,47,Small,Tier_1,Corner Shop,286.87,0.4859847105933746,0.9664216505178751
row_00358,PRD-C5OAOO,7.171,Low Fat,0.1209,Others,138.76,STORE-YLW,35,Small,Tier_1,Standard Supermarket,3014.01,0.9988642362388622,0.9738813078396181
row_00359,PRD-LUX745,16.922,Low Fat,0.0363,Health And Hygiene,91.09,STORE-89Z,33,Medium,Tier_1,Standard Supermarket,1544.81,0.7113537054458412,0.9836667476580007
row_00360,PRD-EPZHPC,17.365000000000002,Low Fat,0.0,Soft Drinks,265.31,STORE-T5G,47,Small,Tier_1,Corner Shop,811.62,1.9323438102203514,1.0007355298643985
row_00361,PRD-C6G610,7.5,Low Fat,0.0714,Snack Foods,111.63,STORE-HL7,23,Medium,Tier_3,Superstore,1096.42,0.7759355007217763,1.0342175967388283
row_00362,PRD-FGQJFY,7.692,Regular,0.1663,Baking Goods,39.75,STORE-OYG,25,Medium,Tier_2,Standard Supermarket,849.39,0.3367917552454016,1.0509915014164306
row_00364,PRD-YZSJHT,9.858,Regular,0.0,Breads,100.15,STORE-89Z,33,Medium,Tier_1,Standard Supermarket,2262.3,0.6623940103443258,0.9820360455766705
row_00365,PRD-SILU2D,6.536,Low Fat,0.0106,Canned,113.26,STORE-HL7,23,Medium,Tier_3,Superstore,2388.41,0.8530251384228902,0.9843902099847032
row_00366,PRD-IPH6H7,5.954199999999999,Low Fat,0.0418,Fruits And Vegetables,142.64,STORE-7WS,47,Medium,Tier_3,Flagship Hypermarket,4243.93,1.0802706030380604,0.9678382412810421
row_00367,PRD-K9LSG4,19.833,Low Fat,0.0875,Snack Foods,118.34,STORE-JOR,34,Small,Tier_3,Corner Shop,116.83,0.7847573777405831,1.004328269540864
row_00369,PRD-YL84PO,9.04,Regular,0.0135,Snack Foods,197.36,STORE-89Z,33,Medium,Tier_1,Standard Supermarket,379.35,1.3298945371234083,1.0007521529321288
row_00371,PRD-UMPYO0,7.549,Low Fat,0.0421,Baking Goods,97.9,STORE-DKU,30,Medium,Tier_2,Standard Supermarket,1128.62,0.7564826821733089,1.049325816201848
row_00372,PRD-XV9XJM,10.603,Regular,0.0,Starchy Foods,77.12,STORE-YLW,35,Small,Tier_1,Standard Supermarket,1497.65,0.5484177522060962,0.977501742822739
row_00376,PRD-KGPPR8,19.797,Regular,0.0648,Baking Goods,164.29,STORE-OYG,25,Medium,Tier_2,Standard Supermarket,2674.85,1.3919878608620637,0.9990392099630278
row_00378,PRD-PSFZVE,17.878,Low Fat,0.0,Snack Foods,104.24,STORE-YLW,35,Small,Tier_1,Standard Supermarket,2922.64,0.7246340799640292,1.0216102317832116
row_00379,PRD-7JH2LK,13.359872960867516,Low Fat,0.0762,Snack Foods,120.25,STORE-7WS,47,Medium,Tier_3,Flagship Hypermarket,4318.68,0.8592204057646401,1.0
row_00380,PRD-4TFZC6,9.585,Low Fat,0.1324,Fruits And Vegetables,188.46,STORE-DKU,30,Medium,Tier_2,Standard Supermarket,3387.37,1.3300046754117452,1.010766817285904
